English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Indonesian Word
outdo	0	1	0	0	0	0	1	0	0	0	mengalahkan
outhouse	0	0	1	0	0	1	0	0	0	0	kakus
outpost	0	0	0	1	0	0	0	0	0	0	pos terdepan
outrage	1	0	1	0	0	1	0	0	0	0	kebiadaban
outrageous	0	0	0	0	0	0	0	0	1	0	memalukan
outsider	0	0	0	1	0	0	0	0	0	0	orang luar
outstanding	0	0	0	0	1	1	1	0	0	0	luar biasa
ovation	0	0	0	0	0	1	0	1	0	0	tepuk tangan
overbearing	1	0	0	0	0	1	0	0	0	0	sombong
overdue	0	1	0	0	0	1	0	1	1	0	terlambat
overestimate	0	0	0	0	0	0	0	0	1	0	menaksir terlalu tinggi
overjoyed	0	0	0	0	1	0	1	0	0	0	sangat gembira
overload	0	0	0	0	0	1	0	1	0	0	kelebihan muatan
overpowering	1	0	0	1	0	1	0	0	0	0	sangat kuat
overpriced	1	0	1	0	0	1	0	1	0	0	terlalu mahal
overt	0	0	0	1	0	0	0	0	0	0	terbuka
overthrow	0	1	0	1	0	1	0	0	0	0	menggulingkan
overture	0	1	0	0	0	0	0	0	0	0	tawaran
overwhelmed	0	0	0	0	0	1	0	1	0	0	kewalahan
owing	1	1	1	1	0	1	0	1	0	1	yg berhutang
pact	0	0	0	0	0	0	0	0	0	1	pakta
paddle	0	1	0	0	0	0	1	0	0	0	mendayung
pain	0	0	0	1	0	1	0	1	0	0	rasa sakit
pained	0	0	0	1	0	1	0	1	0	0	tersakiti
painful	1	0	1	1	0	1	0	1	0	0	menyakitkan
painfully	0	0	0	0	0	1	0	1	0	0	menyakitkan
palpable	0	0	0	0	0	0	0	0	1	0	jelas
palsy	0	0	1	1	0	1	0	1	0	0	kelumpuhan
pandemic	0	0	0	1	0	1	0	1	0	0	pandemi
pang	0	0	0	0	0	1	0	0	1	0	sakit
panic	0	0	0	1	0	1	0	0	0	0	panik
parachute	0	0	0	1	0	0	0	0	0	0	parasut
parade	0	1	0	1	1	1	1	0	1	0	Parade
paragon	0	1	0	0	1	0	1	0	0	1	suri teladan
paralysis	1	1	0	1	0	1	0	1	0	0	kelumpuhan
paranoia	0	0	0	1	0	1	0	0	0	0	paranoid
parasite	0	0	1	1	0	1	0	0	0	0	parasit
pare	1	1	0	1	0	1	0	1	0	0	mengurangi
parietal	0	0	0	0	0	0	1	0	0	1	parietal
parish	0	0	0	0	0	0	0	0	0	1	paroki
parliament	0	0	0	0	0	0	0	0	0	1	parlemen
parole	0	1	0	0	0	0	0	0	0	0	pembebasan bersyarat
parrot	0	0	1	0	0	1	0	0	0	0	burung beo
partake	0	0	0	0	0	0	1	0	0	1	mengambil bagian
parting	0	0	0	0	0	0	0	1	0	0	perpisahan
partnership	0	0	0	0	0	0	1	0	0	1	kemitraan
passenger	0	1	0	0	0	0	0	0	0	0	penumpang
passion	0	1	0	0	1	0	1	0	0	1	gairah
passionate	0	1	0	0	1	0	1	0	0	1	penuh semangat
pastor	0	0	0	0	1	0	1	0	0	1	pendeta
pastry	0	0	0	0	1	0	1	0	0	0	kue-kue
pathetic	0	0	1	0	0	1	0	1	0	0	menyedihkan
patience	0	1	0	0	0	0	1	0	0	1	kesabaran
patient	0	1	0	0	0	0	1	0	0	0	pasien
patriarchal	0	0	0	0	0	0	1	0	0	1	patriarkhal
patrol	0	0	0	0	0	0	0	0	0	1	patroli
patron	0	0	0	0	0	0	1	0	0	1	pelindung
patronage	0	0	0	0	0	0	1	0	0	1	perlindungan
patter	1	0	0	0	0	1	0	0	0	0	rintik
paucity	1	0	1	0	0	1	0	1	0	0	kekurangan
pauper	0	0	0	0	0	1	0	1	0	0	orang miskin
pavement	0	0	0	0	0	0	0	0	0	1	trotoar
pawn	0	0	0	0	0	1	0	0	0	1	bidak
pay	0	1	0	0	1	0	1	0	0	1	membayar
payback	1	0	0	0	0	1	0	0	0	0	pengembalian
peace	0	1	0	0	1	0	1	0	0	1	perdamaian
peaceful	0	1	0	0	1	0	1	0	1	1	tenang
pedigree	0	0	0	0	0	0	1	0	0	1	silsilah
penal	0	0	0	1	0	1	0	1	0	0	hukuman
penalty	1	0	0	1	0	1	0	1	0	0	penalti
penance	0	0	0	1	0	0	0	1	0	0	penebusan dosa
penetration	1	0	0	1	0	1	0	0	0	0	penetrasi
penitentiary	1	0	0	0	0	1	0	0	0	0	penjara
pensive	0	0	0	0	0	0	0	1	0	0	termenung
perceive	0	0	0	0	0	0	1	0	0	1	melihat
perchance	0	0	0	0	0	0	0	0	1	0	barangkali
perdition	1	0	1	1	0	1	0	1	0	0	kebinasaan
perennial	0	0	0	0	0	0	1	0	0	1	abadi
perfect	0	1	0	0	1	0	1	0	0	1	sempurna
perfection	0	1	0	0	1	0	1	0	1	1	kesempurnaan
peri	0	0	0	0	0	0	0	0	1	0	peri
peril	0	1	0	1	0	1	0	1	0	0	bahaya
perilous	0	1	0	1	0	1	0	1	0	0	berbahaya
periodicity	0	0	0	0	0	0	0	0	0	1	periodisitas
perish	0	0	0	1	0	1	0	1	0	0	tewas
perished	0	0	0	0	0	1	0	1	0	0	binasa
perishing	0	0	0	1	0	1	0	1	0	0	binasa
perjury	0	0	0	1	0	1	0	0	1	0	sumpah palsu
pernicious	1	0	0	1	0	1	0	1	0	0	jahat
perpetrator	1	0	1	1	0	1	0	1	0	0	pelaku
perpetuate	0	1	0	0	0	0	0	0	0	0	mengabadikan
perpetuity	0	1	0	0	0	0	1	0	0	1	kelangsungan
perplexity	0	0	0	0	0	1	0	1	0	0	kebingungan
persecute	1	0	0	1	0	1	0	0	0	0	menganiaya
persecution	1	0	1	1	0	1	0	1	0	0	penganiayaan
personal	0	0	0	0	0	0	0	0	0	1	pribadi
perspiration	0	0	1	0	0	0	0	0	0	0	keringat
persuade	0	0	0	0	0	0	0	0	0	1	membujuk
pertinent	0	0	0	0	0	0	1	0	0	1	bersangkutan
perturbation	0	0	0	1	0	1	0	0	0	0	gangguan
perverse	1	0	1	1	0	1	0	0	0	0	jahat
perversion	1	0	1	0	0	1	0	1	0	0	pemutarbalikan
pervert	1	0	1	0	0	1	0	0	0	0	orang cabul
perverted	0	0	1	0	0	1	0	0	0	0	sesat
pessimism	1	0	0	1	0	1	0	1	0	0	pesimisme
pessimist	0	0	0	1	0	1	0	1	0	0	pesimis
pest	1	0	1	1	0	1	0	0	0	0	hama
pestilence	0	0	1	1	0	1	0	0	0	0	sampar
petroleum	0	0	1	0	0	1	1	0	0	0	minyak bumi
phalanx	0	0	0	1	0	0	0	0	0	1	ruas
phantom	0	0	0	1	0	1	0	0	0	0	hantu
philanthropic	0	0	0	0	0	0	0	0	0	1	dermawan
philanthropist	0	0	0	0	0	0	1	0	0	1	dermawan
philosopher	0	0	0	0	0	0	1	0	0	1	filsuf
phlegm	0	0	1	0	0	1	0	0	0	0	dahak
phony	1	0	1	0	0	1	0	0	0	0	palsu
physician	0	0	0	0	0	0	1	0	0	1	dokter
physicist	0	0	0	0	0	0	0	0	0	1	fisikawan
picket	1	1	0	1	0	1	0	0	0	0	piket
picketing	1	0	0	0	0	1	0	0	0	0	piket
picnic	0	1	0	0	1	0	1	0	1	1	piknik
picturesque	0	0	0	0	1	0	1	0	0	0	indah
pig	0	0	1	0	0	1	0	0	0	0	babi
piles	0	0	1	0	0	1	0	0	0	0	tumpukan
pill	0	0	0	0	0	0	1	0	0	1	pil
pillage	1	0	1	1	0	1	0	0	0	0	menjarah
pilot	0	0	0	0	0	0	1	0	0	1	pilot
pimple	0	0	1	0	0	1	0	0	0	0	jerawat
pine	0	0	0	0	0	1	0	1	0	0	pinus
pinion	0	0	0	1	0	1	0	0	0	0	sayap
pious	0	0	1	0	0	0	1	1	0	1	saleh
pique	1	0	0	0	0	1	0	0	0	0	kekesalan
pirate	1	0	0	0	0	1	0	0	0	0	bajak laut
pitfall	1	0	1	1	0	1	0	1	1	0	batu sandungan
pith	0	0	0	0	0	0	1	0	0	1	intisari
pity	0	0	0	0	0	0	0	1	0	0	kasihan
pivot	0	0	0	0	0	0	1	0	0	1	poros
placard	0	0	0	0	0	0	0	0	1	0	plakat
plagiarism	0	0	1	0	0	1	0	0	0	0	plagiat
plague	0	0	1	1	0	1	0	1	0	0	wabah
plaintive	0	0	0	0	0	0	0	1	0	0	sedih
plan	0	1	0	0	0	0	0	0	0	0	rencana
planning	0	1	0	0	0	0	1	0	0	1	perencanaan
playful	1	0	0	0	1	0	1	0	1	1	ceria
playground	0	1	0	0	1	0	1	0	1	1	tempat bermain
playhouse	0	0	0	0	1	0	1	0	0	0	rumah bermain
plea	0	1	0	1	0	1	0	1	0	0	permohonan
pleasant	0	1	0	0	1	0	1	0	1	1	menyenangkan
pleased	0	0	0	0	1	0	1	0	0	0	senang
pleasurable	0	0	0	0	1	0	1	0	0	0	menyenangkan
pledge	0	0	0	0	1	0	1	0	0	1	sumpah
plight	0	1	1	1	0	1	0	1	0	0	keadaan buruk
plummet	0	0	0	1	0	1	0	0	0	0	jatuh terjerambab
plump	0	1	0	0	0	0	0	0	0	0	montok
plunder	1	0	1	1	0	1	0	1	1	0	menjarah
plunge	0	0	0	1	0	1	0	0	0	0	terjun
pneumonia	0	0	0	1	0	1	0	0	0	0	radang paru-paru
poaching	1	0	1	1	0	1	0	1	0	0	perburuan
pointless	0	0	0	0	0	1	0	1	0	0	tak berarti
poison	1	0	1	1	0	1	0	1	0	0	racun
poisoned	1	0	1	1	0	1	0	1	0	0	keracunan
poisoning	0	0	1	0	0	1	0	0	0	0	peracunan
poisonous	1	0	1	1	0	1	0	1	0	0	beracun
poke	0	1	0	0	0	1	0	0	0	0	mencolek
polarity	0	0	0	0	0	0	0	0	1	0	polaritas
polemic	1	0	1	0	0	1	0	0	0	0	polemik
police	0	0	0	1	0	0	1	0	0	1	POLISI
policeman	0	0	0	1	0	0	1	0	0	1	polisi
policy	0	0	0	0	0	0	0	0	0	1	aturan
polio	0	0	0	1	0	1	0	1	0	0	polio
politic	0	0	1	0	0	0	1	0	0	0	politik
politics	1	0	0	0	0	0	0	0	0	0	politik
poll	0	0	0	0	0	0	0	0	0	1	pemilihan
pollute	0	0	1	0	0	1	0	0	0	0	mengotori
pollution	0	0	1	0	0	1	0	0	0	0	polusi
polygamy	0	0	1	0	0	1	0	0	0	0	poligami
pompous	0	0	1	0	0	1	0	0	0	0	sombong
pontiff	0	0	0	0	0	0	0	0	0	1	paus
pop	0	0	0	0	0	1	0	0	1	0	pop
porn	0	0	1	0	0	1	0	0	0	0	porno
pornography	0	0	1	0	0	1	0	0	0	0	pornografi
posse	0	0	0	1	0	0	0	0	0	0	pagar betis
possess	0	1	0	0	1	0	1	0	0	1	memiliki
possessed	1	0	1	1	0	1	0	0	0	0	kerasukan
possession	1	0	1	1	0	1	0	0	0	0	milik
possibility	0	1	0	0	0	0	0	0	0	0	kemungkinan
posthumous	0	0	0	0	0	1	0	1	0	0	anumerta
postponement	0	0	0	0	0	1	0	0	1	0	penundaan
pound	1	0	0	0	0	1	0	0	0	0	pound
poverty	1	0	1	1	0	1	0	1	0	0	kemiskinan
pow	1	0	0	0	0	0	0	0	0	0	pow
powerful	1	1	1	1	1	0	1	0	0	1	kuat
powerfully	0	0	0	1	0	0	1	0	0	0	dengan kuat
powerless	1	0	1	1	0	1	0	1	0	0	tak berdaya
practiced	0	0	0	0	1	0	1	0	1	1	dipraktekkan
practise	0	1	0	0	0	0	1	0	0	0	Praktik
praise	0	0	0	0	1	0	1	0	0	1	memuji
praised	0	0	0	0	1	0	1	0	0	0	dipuji
praiseworthy	0	1	0	0	1	0	1	0	1	1	terpuji
prank	0	0	0	0	0	1	0	0	1	0	lelucon
pray	0	1	0	1	1	0	1	0	1	1	berdoa
precarious	0	1	0	1	0	1	0	1	0	0	genting
precedence	0	0	0	0	0	0	1	0	0	1	hak lebih tinggi
precious	0	1	0	0	1	0	1	0	1	0	berharga
precipice	0	0	0	1	0	0	0	0	0	0	jurang
preclude	1	0	0	0	0	0	0	0	0	0	menghalangi
precursor	0	1	0	0	0	0	0	0	0	0	pendahulu
predicament	0	0	0	1	0	1	0	0	0	0	keadaan sulit
predict	0	1	0	0	0	0	0	0	0	0	meramalkan
prediction	0	1	0	0	0	0	0	0	0	0	ramalan
predilection	0	1	0	0	0	0	1	0	0	0	kegemaran
predispose	0	1	0	0	0	0	0	0	0	0	mempengaruhi
predominant	0	0	0	0	0	0	1	0	0	1	utama
prefer	0	0	0	0	0	0	1	0	0	1	lebih menyukai
pregnancy	0	0	1	0	0	1	0	0	0	0	kehamilan
prejudice	1	0	0	0	0	1	0	0	0	0	prasangka
prejudiced	0	0	1	1	0	1	0	0	0	0	berprasangka
prejudicial	1	0	0	0	0	1	0	0	0	0	merugikan
preliminary	0	1	0	0	0	0	0	0	0	0	pendahuluan
premature	0	0	0	0	0	0	0	0	1	0	prematur
premeditated	0	0	0	1	0	1	0	0	0	0	direncanakan
preparation	0	1	0	0	0	0	0	0	0	0	persiapan
preparatory	0	1	0	0	0	0	0	0	0	0	persiapan
prepare	0	1	0	0	0	0	1	0	0	0	mempersiapkan
prepared	0	1	0	0	0	0	1	0	0	1	siap
preparedness	0	1	0	0	0	0	0	0	0	0	kesiapsiagaan
preponderance	0	0	0	0	0	0	0	0	0	1	jumlah lebih besar
prerequisite	0	1	0	0	0	0	0	0	0	0	prasyarat
prescient	0	1	0	0	0	0	1	0	0	0	terus mata
present	0	1	0	0	1	0	1	0	1	1	hadiah
preservative	0	1	0	0	1	0	1	0	1	1	pengawet
prestige	0	0	0	0	1	0	1	0	0	1	prestise
presto	0	0	0	0	1	0	1	0	1	0	cepat
presumption	0	0	0	0	0	0	0	0	0	1	anggapan
presumptuous	1	0	1	0	0	1	0	0	0	0	lancang
pretending	1	0	0	0	0	1	0	0	0	0	berpura-pura
pretty	0	1	0	0	1	0	1	0	0	1	cantik
prevail	0	1	0	0	1	0	1	0	0	0	bertahan
prevalent	0	0	0	0	0	0	0	0	0	1	lazim
prevent	0	0	0	1	0	0	0	0	0	0	mencegah
prevention	0	1	0	0	0	0	1	0	0	0	pencegahan
prey	0	0	0	1	0	1	0	0	0	0	mangsa
prick	1	0	1	1	0	1	0	0	1	0	tusukan
pride	0	0	0	0	1	0	1	0	0	0	kebanggaan
priest	0	0	0	0	0	0	1	0	0	1	pendeta
priesthood	0	1	0	0	1	0	1	1	0	1	imamat
primer	0	0	0	0	0	0	1	0	0	1	primer
princely	0	1	0	0	1	0	1	0	1	1	seperti bangsawan
principal	0	0	0	0	0	0	1	0	0	1	Kepala Sekolah
prison	1	0	0	1	0	1	0	1	0	0	penjara
prisoner	1	0	1	1	0	1	0	1	0	0	tawanan
privileged	0	0	0	0	1	0	1	0	0	1	istimewa
privy	0	0	0	0	0	1	0	0	0	1	rahasia
probability	0	1	0	0	0	0	0	0	0	0	kemungkinan
probation	0	1	0	1	0	0	0	1	0	0	masa percobaan
probity	0	0	0	0	0	0	1	0	0	1	kejujuran
problem	0	0	0	1	0	1	0	1	0	0	masalah
procedure	0	0	0	1	0	0	1	0	0	0	prosedur
proceeding	0	1	0	0	0	0	0	0	0	0	melanjutkan
procession	0	0	0	0	1	0	1	1	1	0	prosesi
proctor	0	0	0	0	0	0	1	0	0	1	pengawas
production	0	1	0	0	0	0	1	0	0	0	produksi
profane	1	0	0	0	0	1	0	0	0	0	duniawi
profanity	1	0	0	0	0	1	0	0	0	0	kata-kata kotor
professional	0	0	0	0	0	0	1	0	0	1	profesional
professorship	0	0	0	0	0	0	0	0	0	1	jabatan profesor
proficiency	0	1	0	0	1	0	1	0	1	1	kecakapan
proficient	0	0	0	0	0	0	1	0	0	1	ahli
prognosis	0	1	0	1	0	0	0	0	0	0	prognosa
prognostic	0	1	0	0	0	0	0	0	0	0	prognostik
progress	0	1	0	0	1	0	1	0	0	0	kemajuan
progression	0	1	0	0	1	0	1	1	0	1	kemajuan
prohibited	1	0	1	1	0	1	0	0	0	0	dilarang
projectile	0	0	0	1	0	0	0	0	0	0	proyektil
projectiles	0	0	0	1	0	0	0	0	0	0	proyektil
prologue	0	1	0	0	0	0	0	0	0	0	prolog
prolong	0	0	1	0	0	1	0	0	0	0	memperpanjang
promise	0	0	0	0	1	0	1	0	0	1	janji
proof	0	0	0	0	0	0	0	0	0	1	bukti
prophecy	0	1	0	0	0	0	0	0	0	0	nubuat
prophet	0	1	0	0	0	0	1	0	0	1	nabi
prophetic	0	1	0	0	0	0	0	0	0	0	kenabian
prophylactic	0	1	0	0	0	0	1	0	0	1	penangkal
prosecute	1	0	0	1	0	1	0	1	0	0	menuntut
prosecution	0	0	1	0	0	1	0	0	0	0	penuntutan
prospectively	0	1	0	0	0	0	0	0	0	0	secara prospektif
prosper	0	1	0	0	1	0	1	0	0	0	makmur
prosperous	0	0	0	0	1	0	1	0	0	0	makmur
prostitute	0	0	1	0	0	1	0	0	0	0	pelacur
prostitution	0	0	1	0	0	1	0	1	0	0	pelacuran
protected	0	0	0	0	0	0	0	0	0	1	terlindung
protecting	0	0	0	0	0	0	1	0	0	1	melindungi
protector	0	0	0	0	0	0	1	0	0	1	pelindung
proud	0	1	0	0	1	0	1	0	0	1	bangga
proven	0	0	0	0	0	0	0	0	0	1	terbukti
provide	0	0	0	0	0	0	1	0	0	1	menyediakan
providing	0	1	0	0	1	0	1	0	0	1	menyediakan
proviso	0	0	0	0	0	0	0	0	0	1	syarat
provocation	1	0	0	0	0	1	0	0	0	0	provokasi
provoking	1	0	1	0	0	1	0	0	0	0	memprovokasi
prowl	0	0	0	1	0	0	0	0	1	0	berkeliaran mencari mangsa
proxy	0	0	0	0	0	0	0	0	0	1	proxy
prudent	0	0	0	0	0	0	1	0	0	1	bijaksana
pry	1	1	0	0	0	1	0	0	0	1	membongkar
psychosis	1	0	0	1	0	1	0	1	0	0	psikosis
public	0	1	0	0	0	0	1	0	0	0	publik
puke	0	0	1	0	0	0	0	0	0	0	muntah
puma	0	0	0	1	0	0	0	0	1	0	puma
punch	1	0	0	1	0	1	0	1	1	0	memukul
punctual	0	1	0	0	0	0	1	0	0	1	tepat waktu
pungent	0	0	1	0	0	1	0	0	0	0	tajam
punish	0	0	0	1	0	1	0	0	0	0	menghukum
punished	1	1	1	1	0	1	0	1	0	0	dihukum
punishing	1	0	0	1	0	1	0	1	0	0	menghukum
punishment	1	0	1	1	0	1	0	0	0	0	hukuman
punitive	1	0	0	1	0	1	0	1	0	0	hukuman
punt	0	1	0	0	0	0	0	0	0	0	menyepak bola
puppy	0	1	0	0	0	0	1	0	0	1	anak anjing
purely	0	0	0	0	0	0	1	0	0	1	murni
purgatory	0	0	1	1	0	1	0	0	0	0	api penyucian
purge	0	0	0	1	0	1	0	0	0	0	membersihkan
purification	0	0	0	0	0	0	1	0	0	1	pemurnian
purify	0	0	0	0	1	0	1	0	0	1	memurnikan
purity	0	0	0	0	0	0	1	0	1	0	kemurnian
purr	0	0	0	0	1	0	1	0	0	1	dengung
pus	0	0	1	0	0	1	0	0	0	0	nanah
putative	0	0	0	0	0	0	0	0	0	1	diduga
quack	0	0	1	0	0	1	0	0	0	0	dukun
quagmire	0	0	1	0	0	1	0	0	0	0	rawa
quail	0	0	0	1	0	1	0	0	0	0	Burung puyuh
quaint	0	0	0	0	1	0	1	0	0	1	aneh
quake	0	0	0	1	0	0	0	0	0	0	gempa
qualified	0	0	0	0	0	0	1	0	0	1	memenuhi syarat
quandary	1	0	0	1	0	1	0	0	0	0	kebingungan
quarantine	0	0	0	1	0	0	0	0	0	0	karantina
quarrel	1	0	0	0	0	1	0	0	0	0	pertengkaran
quash	0	0	0	1	0	1	0	0	0	0	membatalkan
quest	0	1	0	0	0	0	1	0	0	0	pencarian
questionable	0	0	1	0	0	1	0	0	0	0	dipertanyakan
quicken	0	1	0	0	0	0	0	0	0	0	mempercepat
quickness	0	0	0	0	0	0	1	0	1	0	kecepatan
quicksilver	0	0	0	0	0	1	0	0	1	0	air raksa
quiet	0	0	0	0	0	0	1	1	0	0	diam
quiver	0	0	0	1	0	1	0	0	0	0	gemetar
quivering	0	0	0	1	0	1	0	0	0	0	gemetaran
quote	0	1	0	0	0	1	1	0	1	0	mengutip
rabble	1	0	0	1	0	1	0	0	0	0	rakyat jelata
rabid	1	1	1	1	0	1	0	1	0	0	fanatik
rack	0	0	0	0	0	1	0	1	0	0	rak
radar	0	0	0	0	0	0	0	0	0	1	radar
radiance	0	1	0	0	1	0	1	0	0	1	cahaya
radiant	0	0	0	0	1	0	1	0	0	0	berseri
radiation	0	0	0	1	0	1	0	0	0	0	radiasi
radioactive	0	0	0	1	0	1	0	0	0	0	radioaktif
radon	0	0	0	1	0	1	0	0	0	0	radon
raffle	0	1	0	0	0	0	0	0	1	0	mengundi
rage	1	0	0	0	0	1	0	0	0	0	kemarahan
raging	1	0	1	1	0	1	0	0	0	0	hebat
rags	0	0	1	0	0	1	0	0	0	0	kain
raid	1	0	0	1	0	1	0	0	1	0	serangan
rail	1	1	0	0	0	1	0	0	0	0	rel
rainy	0	0	0	0	0	0	0	1	0	0	hujan
ram	1	1	0	0	0	1	0	0	0	0	ram
rampage	1	0	0	1	0	1	0	0	0	0	mengamuk
rancid	0	0	1	0	0	1	0	0	0	0	tengik
randomly	0	0	0	0	0	0	0	0	1	0	secara acak
ranger	0	0	0	0	0	0	0	0	0	1	penjaga hutan
ransom	1	0	0	1	0	1	0	0	0	0	tebusan
rape	1	0	1	1	0	1	0	1	0	0	memperkosa
rapid	0	0	0	0	0	0	0	0	1	0	cepat
rapping	1	0	0	0	0	0	0	0	0	0	nge-rap
rapt	0	0	0	0	1	0	1	0	1	1	penuh
raptors	0	0	0	1	0	1	0	0	0	0	burung raptor
rapture	0	1	0	0	1	0	1	0	0	0	kegairahan
rarity	0	0	0	0	0	0	0	0	1	0	keanehan
rascal	1	0	1	1	0	1	0	0	0	0	bajingan
rash	0	0	1	0	0	1	0	0	0	0	ruam
rat	0	0	1	1	0	1	0	0	0	0	tikus
ratify	0	0	0	0	0	0	0	0	0	1	mengesahkan
rating	1	0	0	1	0	1	0	1	0	0	peringkat
rational	0	0	0	0	0	0	1	0	0	1	rasional
rattlesnake	0	0	0	1	0	0	0	0	0	0	ular derik
rave	1	0	1	0	1	1	1	0	1	1	sambutan hangat
ravenous	1	0	0	1	0	1	0	1	0	0	sangat lapar
ravine	0	0	0	1	0	0	0	0	0	0	jurang
raving	1	1	0	1	1	1	0	0	1	0	ocehan
razor	0	0	0	1	0	0	0	0	0	0	pisau cukur
react	1	0	0	1	0	0	0	0	0	0	reaksi
readiness	0	1	0	0	1	0	1	0	0	1	kesiapan
ready	0	1	0	0	0	0	0	0	0	0	siap
real	0	0	0	0	0	0	1	0	0	1	nyata
reappear	0	0	0	0	0	0	0	0	1	0	muncul lagi
reassurance	0	0	0	0	0	0	1	0	0	1	kepastian
reassure	0	0	0	0	0	0	1	0	0	1	meyakinkan
rebel	1	0	0	1	0	1	0	0	0	0	pemberontak
rebellion	1	0	1	1	0	0	0	0	0	0	pemberontakan
recalcitrant	1	0	1	0	0	1	0	0	0	0	bandel
receiving	0	1	0	0	1	0	1	0	1	0	menerima
recesses	0	0	0	1	0	0	0	0	0	0	relung
recession	1	0	1	1	0	1	0	1	0	0	resesi
recidivism	1	0	1	0	0	1	0	1	0	0	kepulangan sakit
recipient	0	1	0	0	0	0	0	0	0	0	penerima
reckless	1	0	0	1	0	1	0	0	0	0	ceroboh
recklessness	1	0	1	1	0	1	0	0	1	0	kenekatan
recline	0	0	0	0	0	0	1	0	0	1	berbaring
recognizable	0	1	0	0	0	0	1	0	0	0	dikenali
recombination	0	1	0	0	0	0	0	0	0	0	rekombinasi
recommend	0	0	0	0	0	0	1	0	0	1	menyarankan
reconciliation	0	1	0	0	1	0	1	0	0	1	rekonsiliasi
reconsideration	0	0	0	0	0	0	1	0	0	1	pertimbangan kembali
reconstruct	0	1	0	0	0	0	1	0	0	0	merekonstruksi
reconstruction	0	1	0	0	0	0	1	0	0	0	rekonstruksi
recreation	0	1	0	0	1	0	1	0	0	0	rekreasi
recreational	0	1	0	0	1	0	1	0	0	0	rekreasi
recruits	0	0	0	0	0	0	0	0	0	1	merekrut
recurrent	0	1	0	0	0	0	0	0	0	0	berulang
referee	0	0	0	0	0	0	0	0	0	1	wasit
reflex	0	0	0	0	0	0	0	0	1	0	refleks
reflux	0	0	1	0	0	1	0	0	0	0	surutnya
refugee	0	0	0	0	0	0	0	1	0	0	pengungsi
refused	0	0	0	0	0	1	0	1	0	0	menolak
refutation	0	0	0	1	0	0	0	0	0	0	sanggahan
regal	0	0	0	0	0	0	1	0	0	1	megah
regatta	0	1	0	0	0	0	0	0	0	0	lomba layar
regiment	0	0	0	1	0	0	0	0	0	0	resimen
registry	0	0	0	0	0	0	0	0	0	1	pendaftaran
regret	0	0	0	0	0	1	0	1	0	0	menyesali
regrettable	0	0	0	0	0	1	0	1	0	0	disesalkan
regretted	0	0	0	0	0	1	0	1	0	0	menyesal
regretting	0	0	0	0	0	1	0	1	0	0	menyesal
regularity	0	1	0	0	0	0	1	0	0	1	keteraturan
regulatory	0	0	0	1	0	1	0	0	0	0	peraturan
regurgitation	0	0	1	0	0	0	0	0	0	0	regurgitasi
rehabilitation	0	1	0	0	0	0	1	0	0	0	rehabilitasi
reimbursement	0	0	0	0	0	0	1	0	0	1	pengembalian
reinforcement	0	0	0	0	0	0	1	0	0	1	bala bantuan
reinforcements	0	0	0	0	0	0	0	0	0	1	bala bantuan
reject	1	0	0	1	0	1	0	1	0	0	menolak
rejection	1	0	1	1	0	1	0	1	0	0	penolakan
rejects	1	0	0	1	0	1	0	1	0	0	menolak
rejoice	0	1	0	0	1	0	1	0	1	1	bersuka cita
rejoicing	0	1	0	0	1	0	1	0	1	0	kegembiraan
rekindle	0	1	0	1	1	1	1	0	1	0	menghidupkan
relapse	0	0	0	1	0	1	0	1	0	0	kambuh
related	0	0	0	0	0	0	0	0	0	1	terkait
relative	0	0	0	0	0	0	0	0	0	1	relatif
relevant	0	0	0	0	0	0	1	0	0	1	relevan
reliability	0	0	0	0	0	0	1	0	0	1	keandalan
reliable	0	0	0	0	0	0	1	0	0	1	dapat diandalkan
reliance	0	0	0	0	0	0	1	0	0	1	kepercayaan
relics	0	0	0	0	0	0	0	1	0	0	peninggalan
religion	0	0	0	0	0	0	0	0	0	1	agama
reluctant	0	0	0	1	0	1	0	0	0	0	enggan
remains	0	0	1	1	0	1	1	0	0	1	tetap
remand	1	0	0	0	0	1	0	0	0	0	mengembalikan ke penjara
remarkable	0	0	0	0	1	0	1	0	1	1	luar biasa
remedy	0	1	0	0	1	0	1	0	0	1	memperbaiki
remiss	1	0	1	0	0	1	0	1	0	0	lalai
remorse	0	0	0	0	0	1	0	1	0	0	penyesalan
remove	1	0	0	1	0	1	0	1	0	0	menghapus
renegade	1	0	0	0	0	1	0	0	0	0	pengkhianat
renounce	1	0	0	0	0	1	0	0	0	0	meninggalkan
renovate	0	1	0	0	0	0	1	0	0	0	merenovasi
renovation	0	1	0	0	1	0	1	0	0	0	renovasi
reparation	0	0	0	0	0	0	1	0	0	1	ganti rugi
repay	1	1	0	0	1	0	1	0	0	1	membayar kembali
repellant	0	0	1	1	0	1	0	0	0	0	penolak
repellent	1	0	1	1	0	1	0	0	0	0	penolak
repelling	0	0	1	0	0	1	0	0	0	0	memukul mundur
repent	0	0	0	1	0	0	1	0	0	0	menyesali
reporter	0	0	0	0	0	0	1	0	0	1	reporter
representing	0	1	0	0	0	0	0	0	0	0	mewakili
repress	0	0	0	0	0	1	0	1	0	0	menekan
repression	0	0	0	1	0	1	0	0	0	0	represi
reprimand	1	0	0	0	0	1	0	0	0	0	teguran
reprisal	1	0	0	1	0	1	0	1	0	0	pembalasan
